Date,Open,High,Low,Close,Adj Close,Volume
2016-05-11,4.816430,4.863570,4.785000,4.785000,2.239173,9673
2016-05-12,4.926430,5.028570,4.926430,5.028570,2.353154,57273
2016-05-13,4.965710,4.965710,4.910710,4.950000,2.316386,7636
2016-05-16,4.895000,4.934290,4.871430,4.918570,2.301678,16036
2016-05-17,4.871430,4.910710,4.824290,4.910710,2.298000,42382
2016-05-18,4.910710,4.942140,4.792860,4.942140,2.312708,15400
2016-05-19,4.879290,4.902860,4.832140,4.871430,2.279619,18964
2016-05-20,4.934290,4.934290,4.863570,4.871430,2.279619,4836
2016-05-23,4.840000,4.895000,4.816430,4.816430,2.253881,6109
2016-05-24,4.863570,4.902860,4.840000,4.902860,2.294327,8273
2016-05-25,4.871430,4.895000,4.855710,4.879290,2.283297,6618
2016-05-27,4.832140,4.902860,4.832140,4.902860,2.294327,5473
2016-05-30,4.895000,4.910710,4.895000,4.910710,2.298000,74582
2016-05-31,4.902860,4.950000,4.895000,4.902860,2.294327,15655
2016-06-01,4.895000,4.902860,4.879290,4.887140,2.286971,9291
2016-06-02,4.871430,4.934290,4.840000,4.934290,2.309034,13236
2016-06-03,4.879290,4.926430,4.871430,4.926430,2.305357,80564
2016-06-06,4.871430,5.185710,4.871430,5.028570,2.353154,87564
2016-06-07,4.910710,5.005000,4.910710,4.973570,2.327416,62491
2016-06-08,5.028570,5.028570,4.918570,4.989290,2.334772,6873
2016-06-09,4.910710,4.981430,4.910710,4.965710,2.323738,9291
2016-06-10,4.942140,4.973570,4.808570,4.950000,2.316386,36273
2016-06-13,5.067860,5.067860,4.910710,4.942140,2.312708,5855
2016-06-14,4.902860,4.934290,4.871430,4.910710,2.298000,23545
2016-06-15,4.902860,4.902860,4.832140,4.832140,2.261233,10436
2016-06-16,4.855710,4.871430,4.840000,4.847860,2.268589,11709
2016-06-17,4.863570,4.902860,4.792860,4.840000,2.264911,15527
2016-06-20,4.902860,4.918570,4.847860,4.847860,2.268589,6491
2016-06-21,4.871430,4.871430,4.808570,4.808570,2.250203,4073
2016-06-22,4.863570,4.863570,4.777140,4.792860,2.242851,103855
2016-06-23,4.777140,4.863570,4.777140,4.863570,2.275941,43655
2016-06-24,4.792860,4.855710,4.777140,4.792860,2.242851,17055
2016-06-27,4.840000,4.840000,4.714290,4.800710,2.246526,22782
2016-06-28,4.832140,4.863570,4.800710,4.832140,2.261233,3055
